,xcoord,ycoord,year,datestop,timestop,crimsusp,arstmade,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,city,state,zip,lat,long
8537,1003450,184244,2015,4202015,140,ROBBERY,N,L, , ,SIDEWALK, , ,UTICA AVENUE,PARK PLACE,BROOKLYN, , ,40.713256,-74.009254
8538,1001575,232339,2015,4202015,210,MISD,N,L, , ,PLAT N/B 6, , ,LEXINGTON AVENUE,EAST 125 STREET,MANHATTAN, , ,40.80567,-73.936471
8539,998920,166192,2015,4202015,210,FELONY/BURG,N,L, , ,RESIDENTIAL SIDEWALK,1164,EAST 29 STREET,AVENUE L,AVENUE K,BROOKLYN, , ,40.740432,-73.974824
8540,998920,166192,2015,4202015,210,FELONY/BURG,N,L, , ,SIDEWALK,1164,EAST 29 STREET,AVENUE L,AVENUE K,BROOKLYN, , ,40.740432,-73.974824
8541,985255,156408,2015,4202015,251,FEL,Y,L, , ,STAIRWELL,8835,23 AVENUE,CROPSEY AVENUE,BATH AVENUE,BROOKLYN, , ,40.740818,-73.987758
8542,1015129,238749,2015,4202015,320,CPW,N,L, , ,STREET / CAR, , ,BRYANT AVENUE,BRUCKNER BOULEVARD,BRONX, , ,43.055405,-77.100194
8543,1015129,238749,2015,4202015,320,CPW,N,L, , ,STREET, , ,BRYANT AVENUE,BRUCKNER BOULEVARD,BRONX, , ,43.055405,-77.100194
8544,1015129,238749,2015,4202015,320,CPW,N,L, , ,STREET, , ,BRYANT AVENUE,BRUCKNER BOULEVARD,BRONX, , ,43.055405,-77.100194
8545,1038368,224750,2015,4202015,421,GLA,N,L, , ,STREET, , ,FRANCIS LEWIS BOULEVARD,17 AVENUE,QUEENS, , ,40.715795,-73.978997
8546,984060,162691,2015,4202015,1000,FEL,N,L, , ,RESIDENTIAL,7810,NEW UTRECHT AVENUE,79 STREET,78 STREET,BROOKLYN, , ,40.705003,-74.012628
8547,984060,162691,2015,4202015,1000,FEL,N,L, , ,RESIDENTIAL,7810,NEW UTRECHT AVENUE,79 STREET,78 STREET,BROOKLYN, , ,40.705003,-74.012628
8548,996551,223272,2015,4202015,1235,FEL,N,L, , ,S/B B PLAT, , ,LEXINGTON AVENUE,EAST 86 STREET,MANHATTAN, , ,40.797944,-73.94212
8549,984159,162585,2015,4202015,1400,FEL,N,L, , ,BUSINESS,7823,17 AVENUE,79 STREET,78 STREET,BROOKLYN, , ,40.737479,-73.991301
8550,996924,172802,2015,4202015,1435,MIS/PETIT LARCENY,N,L, , ,BLDG,2574,BEDFORD AVENUE,AVENUE D,CLARENDON ROAD,BROOKLYN, , ,40.733146,-74.005866
8551,1020316,183939,2015,4202015,1450,CPW,N,L, , ,SIDEWALK, , ,BLAKE AVENUE,PINE STREET,BROOKLYN, , ,40.704803,-74.005417
8552,995876,177178,2015,4202015,1450,MIS/CRIM TRES,N,L, , ,RESIDENTIAL,2172,CATON AVENUE,COAKLEY SQUARE,FLATBUSH AVENUE,BROOKLYN, , ,42.724584,-76.972211
8553,991329,212802,2015,4202015,1516,MISD,N,L, , , , , ,3 AVENUE,EAST 42 STREET,MANHATTAN, , ,40.753501,-73.98077
8554,990886,213048,2015,4202015,1700,MISD,N,L, , ,MEZZANINE, , ,LEXINGTON AVENUE,EAST 42 STREET,MANHATTAN, , ,40.80567,-73.936471
8555,980614,195613,2015,4202015,1740,MENACING,Y,L, , ,FERRY REMINAL, , ,BRIDGE STREET,WHITEHALL STREET,MANHATTAN, , ,40.7031,-74.012998
8556,998148,227834,2015,4202015,1805,M,N,L, , ,SIDEWALK,60,EAST 104 STREET,PARK AVENUE,MADISON AVENUE,MANHATTAN, , ,40.79224,-73.950194
8557,1002250,173103,2015,4202015,1808,FEL,N,L, , ,SIDEWALK, , ,AVENUE D,TROY AVENUE,BROOKLYN, , ,40.724282,-73.975597
8558,1021529,256784,2015,4202015,1830,FEL/CPW,N,L, , ,SIDEWALK, , ,BURKE AVENUE,HOLLAND AVENUE,BRONX, , ,40.724222,-74.008643
8559,1012788,238406,2015,4202015,1836,ROBBERY,Y,L, , ,SIDEWALK, , ,EAST 163 STREET,INTERVALE AVENUE,BRONX, , ,40.838477,-73.943741
8560,1012788,238406,2015,4202015,1837,ROBBERY,Y,L, , ,SIDEWALK, , ,EAST 163 STREET,INTERVALE AVENUE,BRONX, , ,40.838477,-73.943741
8561,1006305,232943,2015,4202015,1850,MISD,N,L, , ,180 BROOK AVE,180,BROOK AVENUE,EAST 137 STREET,EAST 135 STREET,BRONX, , ,43.079692,-77.7181
8562,1049803,185193,2015,4202015,1900,MISDEMEANOR,N,L, , ,STREET, , ,WESTGATE STREET,FARMERS BOULEVARD,QUEENS, , ,40.714269,-74.005973
8563,996551,223272,2015,4202015,1902,MISD,N,L, , ,MEZZANINE, , ,LEXINGTON AVENUE,EAST 86 STREET,MANHATTAN, , ,40.797944,-73.94212
8564,988280,222897,2015,4202015,1910,MISD,N,L, , ,SIDEWALK, , ,WEST 70 STREET,WEST END AVENUE,MANHATTAN, , ,40.789558,-73.977361
8565,990646,226318,2015,4202015,1911,MISD,N,L, , ,SENIOR HOUSING,2345,BROADWAY,WEST 86 STREET,WEST 85 STREET,MANHATTAN, , ,40.787843,-73.977033
8566,1001686,228487,2015,4202015,1920,MISD,N,L, , ,HALL,2175,1 AVENUE,EAST 115 STREET,EAST 112 STREET,MANHATTAN, , ,40.752597,-73.967011
8567,1001686,228487,2015,4202015,1920,MISD,N,L, , ,HALLWAY,2175,1 AVENUE,EAST 115 STREET,EAST 112 STREET,MANHATTAN, , ,40.752597,-73.967011
8568,1001686,228487,2015,4202015,1920,MIDS,N,L, , ,RESIDENTIAL 7TH FL HALLWAY,2175,1 AVENUE,EAST 115 STREET,EAST 112 STREET,MANHATTAN, , ,40.752597,-73.967011
8569,1001686,228487,2015,4202015,1920,MISD,N,L, , ,HALLWAY,2175,1 AVENUE,EAST 115 STREET,EAST 112 STREET,MANHATTAN, , ,40.752597,-73.967011
8570,988028,208947,2015,4202015,1923,FEL,N,L, , ,S/B 6 PLATFORM, , ,PARK AVENUE SOUTH,EAST 23 STREET,MANHATTAN, , ,40.738316,-73.987726
8571,1024480,208338,2015,4202015,2015,CPW,Y,L, , ,STREET,58-24,GRANGER STREET,WESTSIDE AVENUE,OTIS AVENUE,QUEENS, , ,43.036784,-77.156414
8572,1014169,239654,2015,4202015,2047,CRIMINTAL TRESPASS,Y,L, , ,ROOF LANDING,1058,SOUTHERN BOULEVARD,WESTCHESTER AVENUE,ALDUS STREET,BRONX, , ,40.714269,-74.005973
8573,996870,184203,2015,4202015,2100,CRIM TRESPASS,N,L, , ,SIDEWALK,1492,BEDFORD AVENUE,SAINT JOHNS PLACE,STERLING PLACE,BROOKLYN, , ,40.733146,-74.005866
8574,996870,184203,2015,4202015,2100,CRIMINAL TRESPASS,N,L, , ,SIDEWALK,1492,BEDFORD AVENUE,SAINT JOHNS PLACE,STERLING PLACE,BROOKLYN, , ,40.733146,-74.005866
8575,1021740,254787,2015,4202015,2105,CPW,N,L, , ,RESIDENTIAL,2711,WALLACE AVENUE,ARNOW AVENUE,ALLERTON AVENUE,BRONX, , ,42.809852,-77.927154
8576,945609,172182,2015,4202015,2145,FELONY,Y,L, , ,STREET,35,NICHOLAS AVENUE,PORT LANE,RICHMOND TERRACE,STATEN IS, , ,43.182961,-77.807886
8577,990939,203012,2015,4202015,2145,MISD,N,L, , ,STAIRWELL 3RD FLR,118,AVENUE D,EAST 10 STREET,EAST 6 STREET,MANHATTAN, , ,40.723728,-73.975999
8578,990939,203012,2015,4202015,2145,MISD,N,L, , ,STAIRWELL 3RD FLR,118,AVENUE D,EAST 10 STREET,EAST 6 STREET,MANHATTAN, , ,40.723728,-73.975999
8579,945609,172182,2015,4202015,2145,FELONY,N,L, , ,STREET,35,NICHOLAS AVENUE,PORT LANE,RICHMOND TERRACE,STATEN IS, , ,43.182961,-77.807886
8580,944019,171518,2015,4202015,2200,MISDEMEANOR,N,L, , ,STREET,13,MORNINGSTAR ROAD,NEWARK AVENUE,RICHMOND TERRACE,STATEN IS, , ,40.802746,-73.960906
8581,943018,170801,2015,4202015,2206,MISDEMEANOR,N,L, , ,STREET,82,HOUSEMAN AVENUE,GIGI STREET,RICHMOND TERRACE,STATEN IS, , ,40.714269,-74.005973
8582,943018,170801,2015,4202015,2206,MISDEMEANOR,N,L, , ,STREET,82,HOUSEMAN AVENUE,GIGI STREET,RICHMOND TERRACE,STATEN IS, , ,40.714269,-74.005973
8583,943018,170801,2015,4202015,2206,MISDEMEANOR,N,L, , ,STREET,82,HOUSEMAN AVENUE,GIGI STREET,RICHMOND TERRACE,STATEN IS, , ,40.714269,-74.005973
8584,944019,171518,2015,4202015,2206,MISDEMEANOR,N,L, , ,STREET,13,MORNINGSTAR ROAD,NEWARK AVENUE,RICHMOND TERRACE,STATEN IS, , ,40.802746,-73.960906
8585,944796,172157,2015,4202015,2210,FELONY,N,L, , ,STREET, , ,JOHN STREET,RICHMOND TERRACE,STATEN IS, , ,40.71385,-74.003198
8586,985636,159437,2015,4202015,2245,FEL,N,L, , ,STREET,8416,21 AVENUE,85 STREET,84 STREET,BROOKLYN, , ,40.73982,-73.989349
8587,985636,159437,2015,4202015,2245,FEL,N,L, , ,STREET,8416,21 AVENUE,85 STREET,84 STREET,BROOKLYN, , ,40.73982,-73.989349
8588,1014198,236718,2015,4202015,2330,CPW,N,L, , ,STREET, , ,LAFAYETTE AVENUE,TIFFANY STREET,BRONX, , ,40.727866,-73.993147
8589,1026817,262300,2015,4202015,2345,MISD,Y,L, , ,LOBBY,1132,EAST 229 STREET,SCHIEFELIN AVENUE,LACONIA AVENUE,BRONX, , ,43.169689,-77.121057
8590, , ,2015,4212015,1,GRAND LARCENY,N,L, , , , , ,LIBERTY AVENUE,VANWYCK EXPRESSWAY,QUEENS, , ,40.708756,-74.00966
8591,1009732,215760,2015,4212015,27,FEL,N,L, , ,STREET,30-55,50 STREET,31 AVENUE,30 AVENUE,QUEENS, , ,40.757544,-73.975179
8592,998767,169858,2015,4212015,100,FEL,N,L, , ,FLATBUSH AVENUE 2, , ,NOSTRAND AVENUE,FLATBUSH AVENUE,BROOKLYN, , ,40.714269,-74.005973
8593,984941,159389,2015,4212015,131,MISD,Y,L, , ,STREET, , ,86 STREET,BAY 25 STREET,BROOKLYN, , ,40.74079,-73.983812
8594,1012785,238467,2015,4212015,320,CPW,N,L, , ,BUILDING,941,INTERVALE AVENUE,WESTCHESTER AVENUE,EAST 163 STREET,BRONX, , ,40.714269,-74.005973
8595,992008,227907,2015,4212015,858,CPM,N,L, , ,STAIRWELL,201,WEST 93 STREET,BROADWAY,AMSTERDAM AVENUE,MANHATTAN, , ,40.792127,-73.971773
8596,992008,227907,2015,4212015,858,CPM,N,L, , ,STAIRWELL,201,WEST 93 STREET,BROADWAY,AMSTERDAM AVENUE,MANHATTAN, , ,40.792127,-73.971773
8597,1033527,185847,2015,4212015,1215,FELONY,N,L, , ,STREET, , ,ROCKAWAY BOULEVARD,116 STREET,QUEENS, , ,40.803222,-73.952524
8598,1033527,185847,2015,4212015,1215,FELONY,N,L, , ,STREET, , ,ROCKAWAY BOULEVARD,116 STREET,QUEENS, , ,40.803222,-73.952524
8599,1034204,206815,2015,4212015,1230,BURGLARY,N,L, , ,STREET, , ,MELBOURNE AVENUE,150 STREET,QUEENS, , ,40.827815,-73.943897
8600,1057655,197627,2015,4212015,1245,FEL,N,L, , ,BATHROOM,220-69,108 AVENUE,221 STREET,220 STREET,QUEENS, , ,40.794722,-73.948063
8601,1032681,207141,2015,4212015,1250,BURGLARY,N,L, , ,STREET, , ,GRAVETT ROAD,MAIN STREET,QUEENS, , ,40.769289,-73.94354
8602,986485,189684,2015,4212015,1255,CPW,Y,L, , ,PUBLIC STREET, , ,BOERUM PLACE,BERGEN STREET,BROOKLYN, , ,40.724267,-74.004739
8603, , ,2015,4212015,1314,MISD,Y,L, , ,STREET, , ,WEST 79 STREET,CENTRAL PARK WEST,MANHATTAN, , ,40.786595,-73.968385
8604,1007816,234513,2015,4212015,1331,MISD,Y,L, , , ,570,SAINT MARYS STREET,CRIMMINS AVENUE,SAINT ANNS AVENUE,BRONX, , ,40.726666,-73.983089
8605,1041303,199550,2015,4212015,1345,BURGLARY,N,L, , ,STREET, , ,GOTHIC DRIVE,170 STREET,QUEENS, , ,40.842436,-73.939255
8606,1041303,199550,2015,4212015,1345,BURGLARY,N,L, , ,STREET, , ,GOTHIC DRIVE,170 STREET,QUEENS, , ,40.842436,-73.939255
8607,1041303,199550,2015,4212015,1345,BURGLARY,N,L, , ,STREET, , ,GOTHIC DRIVE,170 STREET,QUEENS, , ,40.842436,-73.939255
8608,999525,243185,2015,4212015,1405,FELONY,N,L, , ,STREET,3780,BROADWAY,WEST 158 STREET,WEST 157 STREET,MANHATTAN, , ,40.834059,-73.944879
8609,1032881,185986,2015,4212015,1430,FELONY,N,L, , ,STREET, , ,ROCKAWAY BOULEVARD,114 STREET,QUEENS, , ,40.805509,-73.962008
8610,1017703,182860,2015,4212015,1440,CPW,N,L, , ,SCHOOL GROUNDS CLOSE TO SHO, , ,DUMONT AVENUE,SHEPHERD AVENUE,BROOKLYN, , ,43.267354,-77.249247
8611, , ,2015,4212015,1503,FEL,N,L, , ,MEZZANINE, , ,UNION SQUARE EAST,EAST 14 STREET,MANHATTAN, , ,40.734916,-73.990585
8612,939366,169609,2015,4212015,1510,MISDEMEANOR,N,L, , ,BUILDING,200,LOCKMAN AVENUE,BRABANT STREET,ROXBURY STREET,STATEN IS, , ,40.714269,-74.005973
8613, , ,2015,4212015,1515,FEL,N,L, , ,MEZZANINE, , ,UNION SQUARE EAST,EAST 14 STREET,MANHATTAN, , ,40.734916,-73.990585
8614,1003573,190414,2015,4212015,1532,FELONY,N,L, , ,STREET - SIDEWALK, , ,QUINCY STREET,REID AVENUE,BROOKLYN, , ,40.71385,-74.003198
8615, , ,2015,4212015,1541,MISD,Y,L, , ,SUBWAY, , ,UNION SQUARE EAST,EAST 14 STREET,MANHATTAN, , ,40.734916,-73.990585
8616,979664,159575,2015,4212015,1555,FEL,N,L, , ,STREET, , ,INDEPENDENCE AVE,15 AVENUE,BROOKLYN, , ,40.727672,-73.971741
8617,979664,159575,2015,4212015,1555,FEL,N,L, , ,STREET, , ,INDEPENDENCE AVE,15 AVENUE,BROOKLYN, , ,40.727672,-73.971741
8618,1008346,241686,2015,4212015,1559,CPW,Y,L, , ,SIDEWALK,1100,TELLER AVENUE,EAST 167 STREET,EAST 166 STREET,BRONX, , ,43.086822,-77.157522
8619,1027317,226402,2015,4212015,1625,BURGLARY,N,L, , ,PRIVATE HOUSE,123-10,11 AVENUE,124 STREET,123 STREET,QUEENS, , ,40.74822,-74.007479
8620,1027317,226402,2015,4212015,1625,BURGLARY,N,L, , ,PRIVATE HOUSE,123-10,11 AVENUE,124 STREET,123 STREET,QUEENS, , ,40.74822,-74.007479
8621,1015264,235447,2015,4212015,1625,"TRES PASSING, CRIMINAL",Y,L, , ,FENCED BUILDING,636,MANIDA STREET,SPOFFORD AVENUE,RANDALL AVENUE,BRONX, , ,40.714269,-74.005973
8622,1027317,226402,2015,4212015,1625,BURGLARY,N,L, , ,PRIVATE HOUSE,123-10,11 AVENUE,124 STREET,123 STREET,QUEENS, , ,40.74822,-74.007479
8623,1027317,226402,2015,4212015,1625,BURGLARY,N,L, , ,PRIVATE HOUSE,123-10,11 AVENUE,124 STREET,123 STREET,QUEENS, , ,40.74822,-74.007479
8624,938384,169629,2015,4212015,1630,MISDEMEANOR,N,L, , ,STREET, , ,GRANDVIEW AVENUE,BRABANT STREET,STATEN IS, , ,40.714269,-74.005973
8625,946193,169847,2015,4212015,1645,FELONY,N,L, , ,STREET, , ,HATFIELD PLACE,PORT RICHMOND AVENUE,STATEN IS, , ,40.795054,-73.933156
8626,998663,186857,2015,4212015,1655,BURGLARY,N,L, , ,STREET,162,HERKIMER STREET,NEW YORK AVENUE,NOSTRAND AVENUE,BROOKLYN, , ,40.714269,-74.005973
8627,1052795,184349,2015,4212015,1715,FEL,N,L, , ,STREET, , ,139 AVENUE,CARSON STREET,QUEENS, , ,40.714269,-74.005973
8628,1052795,184349,2015,4212015,1715,FEL,N,L, , ,STREET, , ,CARSON STREET,139 AVENUE,QUEENS, , ,40.817847,-73.941842
8629,1030726,177168,2015,4212015,1720,MISDEMEANOR,N,L, , ,STREET,163-09,99 STREET,164 AVENUE,163 AVENUE,QUEENS, , ,40.789168,-73.952743
8630,1030726,177168,2015,4212015,1730,FELONY,Y,L, , ,STREET,163-09,99 STREET,164 AVENUE,163 AVENUE,QUEENS, , ,40.789168,-73.952743
8631,987752,190477,2015,4212015,1740,GRAND LARCENY AUTO,N,L, , ,STREET,160,SCHERMERHORN STREET,HOYT STREET,SMITH STREET,BROOKLYN, , ,40.714269,-74.005973
8632,966407,159707,2015,4212015,1742,CPW,N,L, , ,STREET,130,WADSWORTH AVENUE,TOMPKINS AVENUE,BAY STREET,STATEN IS, , ,40.849003,-73.935747
8633,984292,210126,2015,4212015,1803,CSCS FEL,N,L, , ,SIDEWALK, , ,8 AVENUE,WEST 20 STREET,MANHATTAN, , ,40.739691,-73.991133
8634, , ,2015,4212015,1810,GLA,N,L, , ,MOTEL PARKING LOT, , ,141 STREET,UNION TURNPIKE,QUEENS, , ,40.72059,-73.985974
8635, , ,2015,4212015,1810,GLA,N,L, , ,MOTEL PARKING LOT, , ,141 STREET,UNION TURNPIKE,QUEENS, , ,40.72059,-73.985974
8636,938125,170979,2015,4212015,1830,MISDEMEANOR,N,L, , ,STREET, , ,ARLINGTON PLACE,SOUTH AVENUE,STATEN IS, , ,40.795054,-73.933156
8637,1005824,217870,2015,4212015,1850,FEL,N,L, , ,RESID APT,30-86,32 STREET,31 AVENUE,30 AVENUE,QUEENS, , ,40.748385,-73.988509
8638,1049923,194235,2015,4212015,1900,MISDEMEANOR,N,L, , ,SIDEWALK,112-55,FARMERS BOULEVARD,113 AVENUE,112 ROAD,QUEENS, , ,40.714269,-74.005973
8639,1037608,187599,2015,4212015,1925,FELONY,Y,L, , ,STREET,114-50,134 STREET,115 AVENUE,LINCOLN STREET,QUEENS, , ,40.812684,-73.939695
8640,1013014,175751,2015,4212015,1940,MISD,N,L, , ,GROCERY STORE, , ,EAST 105 STREET,GLENWOOD ROAD,BROOKLYN, , ,40.793608,-73.951602
8641,1034027,243556,2015,4212015,2037,MISD,N,L, , ,STREET,3214,LAYTON AVENUE,WILCOX AVENUE,VINCENT AVENUE,BRONX, , ,43.058873,-77.506536
8642,1003266,181646,2015,4212015,2045,CPW,N,L, , ,STREET, , ,CROWN STREET,UTICA AVENUE,BROOKLYN, , ,40.723794,-74.000367
8643,998905,233199,2015,4212015,2045,MISD,N,L, , ,SIDEWALK,111,WEST 123 STREET,POWELL BOULEVARD,LENOX AVENUE,MANHATTAN, , ,40.806657,-73.946621
8644,1003286,181971,2015,4212015,2048,CPW,Y,L, , ,STREET, , ,UTICA AVENUE,CARROLL STREET,BROOKLYN, , ,43.06433,-77.238072
8645,1003286,181971,2015,4212015,2048,CPW,N,L, , ,STREET, , ,UTICA AVENUE,CARROLL STREET,BROOKLYN, , ,43.06433,-77.238072
8646,1003286,181971,2015,4212015,2048,CPW,Y,L, , ,STREET, , ,UTICA AVENUE,CARROLL STREET,BROOKLYN, , ,43.06433,-77.238072
8647,1003286,181971,2015,4212015,2055,CPW,N,L, , ,SIDEWALK, , ,CARROLL STREET,UTICA AVENUE,BROOKLYN, , ,43.06433,-77.238072
8648,1003286,181971,2015,4212015,2055,CPW,N,L, , ,SIDEWALK, , ,CARROLL STREET,UTICA AVENUE,BROOKLYN, , ,43.06433,-77.238072
8649,1014793,181128,2015,4212015,2100,CPW,Y,L, , ,CAR, , ,BRADFORD STREET,RIVERDALE AVENUE,BROOKLYN, , ,40.71385,-74.003198
8650,1027164,262131,2015,4212015,2105,MISD,Y,L, , ,STAIRWELL,1159,EAST 229 STREET,SCHIEFELIN AVENUE,LACONIA AVENUE,BRONX, , ,43.169689,-77.121057
8651,993896,200788,2015,4212015,2110,FEL,N,L, , ,SIDEWALK, , ,RIVER STREET,METROPOLITAN AVENUE,BROOKLYN, , ,40.807596,-73.966979
8652,1002081,229200,2015,4212015,2115,FALSE PERSONATION,N,L, , ,APARTMENT,2253,1 AVENUE,EAST 116 STREET,EAST 115 STREET,MANHATTAN, , ,40.752597,-73.967011
8653,942799,137054,2015,4212015,2115,GRAND LARC FROM AUTO,N,L, , ,STREET, , ,DAVID STREET,WIMAN AVENUE,STATEN IS, , ,43.124884,-77.807336
8654,938384,169629,2015,4212015,2125,MISDEMEANOR,N,L, , ,SIDEWALK, , ,GRANDVIEW AVENUE,BRABANT STREET,STATEN IS, , ,40.714269,-74.005973
8655,1048375,201527,2015,4212015,2150,BURGLARY,N,L, , ,STREET, , ,CLIO STREET,DUNTON AVENUE,QUEENS, , ,40.722819,-73.993089
8656,1048375,201527,2015,4212015,2150,BURGLARY,N,L, , ,STREET, , ,CLIO STREET,DUNTON AVENUE,QUEENS, , ,40.722819,-73.993089
8657,1048375,201527,2015,4212015,2150,BURGLARY,N,L, , ,STREET, , ,CLIO STREET,DUNTON AVENUE,QUEENS, , ,40.722819,-73.993089
8658, , ,2015,4212015,2150,GLA/CPSP,N,L, , ,STREET,9`,DAVID STREET,WIMAN AVENUE,NELSON AVENUE,STATEN IS, , ,43.124822,-77.807627
8659,1000357,233924,2015,4212015,2155,FELONY,N,L, , ,SIDEWALK,22,WEST 128 STREET,LENOX AVENUE,5 AVENUE,MANHATTAN, , ,40.808551,-73.941405
8660,1035761,198381,2015,4212015,2200,PETIT LARCENY,N,L, , ,STREET, , ,84 DRIVE,PERSHING CRESCENT,QUEENS, , ,40.708623,-74.012445
8661,1000940,233015,2015,4212015,2230,BURGLARY,N,L, , ,PUBLIC SIDEWALK,51,EAST 126 STREET,PARK AVENUE,MADISON AVENUE,MANHATTAN, , ,40.806377,-73.939946
8662,990903,192209,2015,4212015,2246,CRIMINAL MISCHIEF,N,L, , ,SIDEWALK,125,NORTH PORTLAND AVENUE,MYRTLE AVENUE,PARK AVENUE,BROOKLYN, , ,40.714269,-74.005973
8663,998917,194082,2015,4212015,2300,CPM,N,L, , ,SIDEWALK, , ,TOMPKINS AVENUE,HOPKINS STREET,BROOKLYN, , ,43.290593,-76.835447
8664,998917,194082,2015,4212015,2300,CPM,N,L, , ,SIDEWALK, , ,TOMPKINS AVENUE,HOPKINS STREET,BROOKLYN, , ,43.290593,-76.835447
8665,1033753,202707,2015,4212015,2308,CSCS,N,L, , ,STREET ALLEY, , ,75 ROAD,141 PLACE,QUEENS, , ,40.816972,-73.935769
8666,1033753,202707,2015,4212015,2308,CSCS,N,L, , ,STREET ALLEY, , ,75 ROAD,141 PLACE,QUEENS, , ,40.816972,-73.935769
8667,986754,191591,2015,4212015,2351,GRAND LARCENY,N,L, , ,N/B PLATFORM, , ,JORALEMON STREET,COURT STREET,BROOKLYN, , ,40.714269,-74.005973
8668,1005658,176996,2015,4212015,2358,FELONY,N,L, , ,STREET, , ,KINGS HIGHWAY,CHURCH AVENUE,BROOKLYN, , ,40.720557,-74.003512
8669,1042155,204911,2015,4222015,0,GRAND LARCENY,N,L, , ,STREET, , ,75 AVENUE,178 STREET,QUEENS, , ,40.846154,-73.932324
8670, , ,2015,4222015,1,GRAND LARCENY,N,L, , ,HIGHWAY, , ,LIBERTY AVENUE,VANWYCK EXPRESSWAY,QUEENS, , ,40.708756,-74.00966
8671, , ,2015,4222015,1,GRAND LARCENY,N,L, , ,HIGHWAY, , ,LIBERTY AVENUE,VANWYCK EXPRESSWAY,QUEENS, , ,40.708756,-74.00966
8672, , ,2015,4222015,32,FELONY,N,L, , ,STREET, , ,WEST 252 STREET,HUDSON PARKWAY,BRONX, , ,40.740023,-74.00529
8673,1044383,206450,2015,4222015,39,GLA,N,L, , ,PARKING LOT, , ,73 AVENUE,188 STREET,QUEENS, , ,40.852488,-73.927694
8674,1044383,206450,2015,4222015,39,GLA,N,L, , ,PARKING LOT, , ,73 AVENUE,188 STREET,QUEENS, , ,40.852488,-73.927694
8675,1033722,205506,2015,4222015,130,GLA,N,L, , ,STREET, , ,JEWEL AVENUE,147 STREET,QUEENS, , ,40.827728,-73.949505
8676,1002416,231297,2015,4222015,145,MISD,N,L, , ,NYCHA DWELLING,2400,2 AVENUE,EAST 124 STREET,EAST 120 STREET,MANHATTAN, , ,40.723723,-73.991256
8677,985837,199997,2015,4222015,200,FELONY,N,L, , ,STREET, , ,CANAL STREET,FORSYTH STREET,MANHATTAN, , ,40.715621,-73.994275
8678,1014164,240519,2015,4222015,200,ROBBERY,N,L, , ,20/20 DELI, , ,EAST 167 STREET,SOUTHERN BOULEVARD,BRONX, , ,40.838668,-73.93665
8679,984191,174077,2015,4222015,220,FEL,N,L, , ,STREET, , ,8 AVENUE,44 STREET,BROOKLYN, , ,40.75457,-73.979712
8680,960023,152095,2015,4222015,240,CPW,N,L, , ,HOSPITAL,475,SEAVIEW AVENUE,NUGENT AVENUE,MASON AVENUE,STATEN IS, , ,40.714269,-74.005973
8681,1059068,179725,2015,4222015,240,FEL,N,L, , ,HOUSE,255-18,FRANCIS LEWIS BOULEVARD,144 AVENUE,255 STREET,QUEENS, , ,40.714377,-73.979725
8682,998124,197280,2015,4222015,240,FEL,N,L, , ,STREET,10,SCHOLES STREET,LORIMER STREET,UNION AVENUE,BROOKLYN, , ,40.860688,-73.9274
8683,998124,197280,2015,4222015,240,FEL,N,L, , ,STREET,10,SCHOLES STREET,LORIMER STREET,UNION AVENUE,BROOKLYN, , ,40.860688,-73.9274
8684,1021239,255496,2015,4222015,245,GLA,N,L, , ,STREET, , ,ARNOW AVENUE,CRUGER AVENUE,BRONX, , ,43.209393,-77.418981
8685,1011504,270764,2015,4222015,300,FELONY,N,L, , ,VEHICLE, , ,LIEBIG AVENUE,WEST 261 STREET,BRONX, , ,43.21225,-76.878729
8686,984999,175095,2015,4222015,300,MIS,N,L, , ,STREET, , ,8 AVENUE,39 STREET,BROOKLYN, , ,40.75131,-73.981948
8687,1011381,270157,2015,4222015,300,FELONY,N,L, , ,VEHICLE, , ,LIEBIG AVENUE,WEST 260 STREET,BRONX, , ,43.149322,-77.450198
8688,1043794,218196,2015,4222015,330,GRAND LARCENY AUTO,Y,L, , ,DRIVEWAY,35-11,202 STREET,36 AVENUE,35 AVENUE,QUEENS, , ,40.860206,-73.91863
8689,984191,174077,2015,4222015,405,FEL,N,L, , ,SIDEWALK, , ,8 AVENUE,44 STREET,BROOKLYN, , ,40.75457,-73.979712
8690, , ,2015,4222015,845,MISD,Y,L, , ,"NB 4, 5, 6 PLATFORM", , ,UNION SQUARE EAST,EAST 14 STREET,MANHATTAN, , ,40.714269,-74.005973
8691,990886,213048,2015,4222015,915,MISD,N,L, , ,MEZZ, , ,LEXINGTON AVENUE,EAST 42 STREET,MANHATTAN, , ,40.80567,-73.936471
8692,1003720,189456,2015,4222015,920,BURGLARY,N,L, , , ,189,REID AVENUE,PUTNAM AVENUE,MADISON STREET,BROOKLYN, , ,40.716765,-74.01032
8693,994787,160876,2015,4222015,930,FEL,N,L, , ,STREET,2020,CONEY ISLAND AVENUE,QUENTIN ROAD,AVENUE P,BROOKLYN, , ,43.038574,-77.699017
8694,1001575,232339,2015,4222015,956,MISD,Y,L, , ,N/B PLAT, , ,LEXINGTON AVENUE,EAST 125 STREET,MANHATTAN, , ,40.80567,-73.936471
8695,1053125,198239,2015,4222015,1045,FEL,N,L, , ,STREET, , ,207 STREET,104 AVENUE,QUEENS, , ,40.790262,-73.945496
